,WA,Form,Abandoned Status Date,RR Date,Fluid_AGAS,Fluid_GAS,Fluid_MGAS,Fluid_MOG,Fluid_MOIL,Fluid_OIL,Fluid_UND,Fluid_WATR,production_time
6020,13590,7100,2017-03-24,2001-01-08,False,False,True,False,False,False,False,False,5919
6021,13590,6210,2017-03-24,2001-01-08,False,False,True,False,False,False,False,False,5919
6022,13595,7700,2021-02-04,2001-01-30,False,True,False,False,False,False,False,False,7310
6023,13596,8400,2018-03-17,2001-01-14,False,False,False,False,False,False,True,False,6271
6024,13600,4800,2021-09-17,2001-01-06,False,True,False,False,False,False,False,False,7559
6025,13602,8400,2004-10-23,2001-03-07,False,False,False,False,False,False,True,False,1326
6026,13602,2400,2004-10-23,2001-03-07,False,False,False,False,False,False,True,False,1326
6027,13603,8400,2004-10-23,2001-03-02,False,True,False,False,False,False,False,False,1331
6028,13607,8400,2011-08-16,2002-02-02,False,False,False,False,False,False,False,True,3482
6029,13607,6200,2011-08-16,2002-02-02,False,False,False,False,False,False,False,True,3482
6030,13608,8600,2019-02-18,2001-04-01,False,True,False,False,False,False,False,False,6532
6031,13609,8200,2020-03-18,2001-03-16,False,False,False,False,False,False,True,False,6942
6032,13624,2400,2007-03-13,2006-02-01,False,False,False,False,False,False,True,False,405
6033,13627,7700,2013-03-06,2001-01-05,False,True,False,False,False,False,False,False,4443
6034,13629,4800,2021-03-04,2002-02-11,False,False,False,False,False,True,False,False,6961
6035,13630,4800,2021-03-04,2001-02-08,False,False,False,False,False,True,False,False,7329
6036,13631,4800,2021-03-05,2001-01-22,False,False,False,False,False,True,False,False,7347
6037,13632,4800,2021-02-28,2001-02-04,False,False,False,False,False,True,False,False,7329
6038,13633,4800,2006-03-13,2001-02-15,False,True,False,False,False,False,False,False,1852
6039,13635,4800,2022-02-12,2001-02-24,False,True,False,False,False,False,False,False,7658
6040,13648,2400,2013-02-10,2005-01-18,False,True,False,False,False,False,False,False,2945
6041,13650,4800,2021-02-25,2001-01-16,False,True,False,False,False,False,False,False,7345
6042,13652,2700,2019-02-28,2001-01-27,False,False,False,False,False,True,False,False,6606
6043,13653,2700,2012-03-14,2001-01-19,False,True,False,False,False,False,False,False,4072
6044,13654,2700,2012-03-08,2001-02-02,False,False,False,False,False,True,False,False,4052
6045,13655,2700,2019-02-24,2001-01-03,False,False,False,False,False,True,False,False,6626
6046,13656,2700,2019-02-28,2001-02-15,False,False,False,False,False,True,False,False,6587
6047,13657,2700,2019-02-28,2001-02-23,False,False,False,False,False,True,False,False,6579
6048,13658,2700,2019-02-24,2001-02-01,False,False,False,False,False,True,False,False,6597
6049,13660,5000,2021-08-16,2000-12-20,False,True,False,False,False,False,False,False,7544
6050,13666,4800,2018-02-03,2001-01-06,False,True,False,False,False,False,False,False,6237
6051,13666,2600,2018-02-03,2001-01-06,False,True,False,False,False,False,False,False,6237
6052,13668,4800,2025-01-27,2001-01-24,False,True,False,False,False,False,False,False,8769
6053,13668,4610,2025-01-27,2001-01-24,False,True,False,False,False,False,False,False,8769
6054,13671,8200,2012-02-17,2001-02-25,False,True,False,False,False,False,False,False,4009
6055,13675,2600,2012-01-28,2001-02-11,False,True,False,False,False,False,False,False,4003
6056,13680,2805,2008-01-10,2001-03-19,False,False,True,False,False,False,False,False,2488
6057,13680,2805,2008-01-10,2001-03-19,False,False,True,False,False,False,False,False,2488
6058,13686,4990,2012-02-12,2001-01-22,False,True,False,False,False,False,False,False,4038
6059,13687,4990,2012-03-02,2001-01-08,False,True,False,False,False,False,False,False,4071
6060,13689,4990,2018-03-13,2001-01-30,False,True,False,False,False,False,False,False,6251
6061,13691,4990,2018-03-08,2001-01-28,False,True,False,False,False,False,False,False,6248
6062,13692,2900,2009-01-07,2000-12-15,False,False,False,False,False,False,True,False,2945
6063,13694,8400,2021-02-04,2001-03-06,False,True,False,False,False,False,False,False,7275
6064,13694,4995,2021-02-04,2001-03-06,False,True,False,False,False,False,False,False,7275
6065,13696,8600,2024-03-07,2001-02-20,False,True,False,False,False,False,False,False,8416
6066,13703,8090,2013-02-12,2001-01-10,False,False,True,False,False,False,False,False,4416
6067,13703,2600,2013-02-12,2001-01-10,False,False,True,False,False,False,False,False,4416
6068,13704,4995,2017-03-05,2001-12-22,False,False,True,False,False,False,False,False,5552
6069,13704,2640,2017-03-05,2001-12-22,False,False,True,False,False,False,False,False,5552
6070,13704,2400,2017-03-05,2001-12-22,False,False,True,False,False,False,False,False,5552
6071,13705,4995,2017-02-26,2004-01-15,False,False,True,False,False,False,False,False,4791
6072,13705,2640,2017-02-26,2004-01-15,False,False,True,False,False,False,False,False,4791
6073,13707,2900,2023-03-18,2001-01-19,False,True,False,False,False,False,False,False,8093
6074,13707,2600,2023-03-18,2001-01-19,False,True,False,False,False,False,False,False,8093
6075,13710,8200,2016-02-13,2001-01-30,False,True,False,False,False,False,False,False,5492
6076,13711,4520,2023-01-19,2001-02-15,False,True,False,False,False,False,False,False,8008
6077,13711,2900,2023-01-19,2001-02-15,False,True,False,False,False,False,False,False,8008
6078,13714,8600,2024-03-07,2001-04-13,False,True,False,False,False,False,False,False,8364
6079,13718,4990,2001-03-15,2001-02-22,False,True,False,False,False,False,False,False,21
6080,13732,4995,2017-03-05,2001-03-04,False,False,True,False,False,False,False,False,5845
6081,13732,2640,2017-03-05,2001-03-04,False,False,True,False,False,False,False,False,5845
6082,13733,4995,2017-02-28,2001-03-08,False,False,True,False,False,False,False,False,5836
6083,13733,2640,2017-02-28,2001-03-08,False,False,True,False,False,False,False,False,5836
6084,13736,2400,2024-02-05,2001-02-08,False,True,False,False,False,False,False,False,8397
6085,13737,2400,2024-02-11,2001-02-24,False,True,False,False,False,False,False,False,8387
6086,13738,2400,2024-02-10,2001-03-05,False,True,False,False,False,False,False,False,8377
6087,13739,8200,2011-03-20,2001-03-13,False,True,False,False,False,False,False,False,3659
6088,13740,2700,2016-01-07,2001-02-13,False,True,False,False,False,False,False,False,5441
6089,13744,4100,2024-02-12,2001-03-19,False,True,False,False,False,False,False,False,8365
6090,13744,2400,2024-02-12,2001-03-19,False,True,False,False,False,False,False,False,8365
6091,13745,8200,2020-03-17,2001-02-24,False,False,False,False,False,False,True,False,6961
6092,13748,2600,2024-03-13,2001-02-17,False,True,False,False,False,False,False,False,8425
6093,13748,2400,2024-03-13,2001-02-17,False,True,False,False,False,False,False,False,8425
6094,13757,7400,2007-11-11,2001-03-08,False,False,False,False,False,False,True,False,2439
6095,13757,8200,2007-11-11,2001-03-08,False,False,False,False,False,False,True,False,2439
6096,13757,8200,2007-11-11,2001-03-08,False,False,False,False,False,False,True,False,2439
6097,13761,4100,2023-03-20,2001-02-05,False,True,False,False,False,False,False,False,8078
6098,13761,2900,2023-03-20,2001-02-05,False,True,False,False,False,False,False,False,8078
6099,13764,4100,2025-02-20,2001-02-16,False,True,False,False,False,False,False,False,8770
6100,13764,2600,2025-02-20,2001-02-16,False,True,False,False,False,False,False,False,8770
6101,13764,2400,2025-02-20,2001-02-16,False,True,False,False,False,False,False,False,8770
6102,13772,7100,2015-03-03,2002-02-18,False,False,True,False,False,False,False,False,4761
6103,13772,7100,2015-03-03,2002-02-18,False,False,True,False,False,False,False,False,4761
6104,13772,7100,2015-03-03,2002-02-18,False,False,True,False,False,False,False,False,4761
6105,13772,7100,2015-03-03,2002-02-18,False,False,True,False,False,False,False,False,4761
6106,13772,7100,2015-03-03,2002-02-18,False,False,True,False,False,False,False,False,4761
6107,13773,7100,2015-03-04,2002-04-03,False,False,False,False,False,False,True,False,4718
6108,13773,7100,2015-03-04,2002-04-03,False,False,False,False,False,False,True,False,4718
6109,13773,7100,2015-03-04,2002-04-03,False,False,False,False,False,False,True,False,4718
6110,13791,2900,2020-01-25,2001-03-15,False,False,False,False,False,True,False,False,6890
6111,13795,8600,2013-02-17,2001-03-03,False,False,True,False,False,False,False,False,4369
6112,13795,8390,2013-02-17,2001-03-03,False,False,True,False,False,False,False,False,4369
6113,13795,8600,2013-02-17,2004-01-29,False,False,True,False,False,False,False,False,3307
6114,13798,4990,2012-02-14,2001-02-15,False,True,False,False,False,False,False,False,4016
6115,13804,6200,2021-10-03,2001-01-13,False,True,False,False,False,False,False,False,7568
6116,13805,8600,2022-01-23,2001-03-14,False,True,False,False,False,False,False,False,7620
6117,13805,8000,2022-01-23,2001-03-14,False,True,False,False,False,False,False,False,7620
6118,13807,8600,2012-03-27,2001-03-10,False,True,False,False,False,False,False,False,4035
6119,13810,8200,2008-03-10,2001-03-12,False,False,False,False,False,False,True,False,2555
6120,13813,7100,2014-12-23,2001-02-28,False,False,False,False,False,False,True,False,5046
6121,13813,6200,2014-12-23,2001-02-28,False,False,False,False,False,False,True,False,5046
6122,13814,7100,2018-02-17,2001-02-20,False,False,False,False,False,False,True,False,6206
6123,13814,7000,2018-02-17,2001-02-20,False,False,False,False,False,False,True,False,6206
6124,13814,5000,2018-02-17,2001-02-20,False,False,False,False,False,False,True,False,6206
6125,13816,4100,2003-07-28,2002-02-20,False,True,False,False,False,False,False,False,523
6126,13822,8200,2019-03-06,2001-01-24,False,False,False,False,False,False,True,False,6615
6127,13822,2600,2019-03-06,2001-01-24,False,False,False,False,False,False,True,False,6615
6128,13827,8600,2018-03-23,2001-06-11,False,True,False,False,False,False,False,False,6129
6129,13829,8200,2020-03-08,2001-03-29,False,True,False,False,False,False,False,False,6919
6130,13829,8200,2020-03-08,2001-03-29,False,True,False,False,False,False,False,False,6919
6131,13829,8200,2020-03-08,2001-03-29,False,True,False,False,False,False,False,False,6919
6132,13829,8200,2020-03-08,2001-03-29,False,True,False,False,False,False,False,False,6919
6133,13844,2900,2021-02-25,2001-03-09,False,True,False,False,False,False,False,False,7293
6134,13846,2900,2022-03-18,2001-03-06,False,True,False,False,False,False,False,False,7682
6135,13846,1530,2022-03-18,2001-03-06,False,True,False,False,False,False,False,False,7682
6136,13853,0180,2013-02-14,2001-03-12,False,False,True,False,False,False,False,False,4357
6137,13853,0180,2013-02-14,2001-03-12,False,False,True,False,False,False,False,False,4357
6138,13853,0180,2013-02-14,2001-03-12,False,False,True,False,False,False,False,False,4357
6139,13854,2600,2013-02-12,2003-04-11,False,False,False,False,False,False,True,False,3595
6140,13854,8200,2013-02-12,2003-04-11,False,False,False,False,False,False,True,False,3595
6141,13856,2900,2020-01-26,2001-02-23,False,True,False,False,False,False,False,False,6911
6142,13857,8400,2020-02-16,2001-03-17,False,True,False,False,False,False,False,False,6910
6143,13857,7400,2020-02-16,2001-03-17,False,True,False,False,False,False,False,False,6910
6144,13858,2600,2010-03-04,2001-02-01,False,True,False,False,False,False,False,False,3318
6145,13858,5000,2010-03-04,2001-02-01,False,True,False,False,False,False,False,False,3318
6146,13862,2700,2019-02-27,2001-01-26,False,False,False,False,False,True,False,False,6606
6147,13863,2700,2019-02-25,2001-02-08,False,False,False,False,False,True,False,False,6591
6148,13865,2700,2019-02-25,2001-01-12,False,False,False,False,False,True,False,False,6618
6149,13878,8200,2022-02-09,2003-02-11,False,False,False,False,False,False,True,False,6938
6150,13878,8200,2022-02-09,2003-02-11,False,False,False,False,False,False,True,False,6938
6151,13878,8200,2022-02-09,2003-02-11,False,False,False,False,False,False,True,False,6938
6152,13884,8200,2008-03-21,2001-03-11,False,False,False,False,False,False,True,False,2567
6153,13888,2515,2012-02-28,2001-02-05,False,False,True,False,False,False,False,False,4040
6154,13888,2200,2012-02-28,2001-02-05,False,False,True,False,False,False,False,False,4040
6155,13891,0180,2013-03-17,2001-03-05,False,True,False,False,False,False,False,False,4395
6156,13899,4100,2021-09-12,2001-02-04,False,True,False,False,False,False,False,False,7525
6157,13899,2600,2021-09-12,2001-02-04,False,True,False,False,False,False,False,False,7525
6158,13907,6200,2022-03-22,2001-02-02,False,True,False,False,False,False,False,False,7718
6159,13911,4800,2021-01-30,2001-03-02,False,True,False,False,False,False,False,False,7274
6160,13911,4100,2021-01-30,2001-03-02,False,True,False,False,False,False,False,False,7274
6161,13917,4800,2014-12-14,2001-03-22,False,False,False,False,False,False,True,False,5015
6162,13917,4540,2014-12-14,2001-03-22,False,False,False,False,False,False,True,False,5015
6163,13919,7600,2013-02-11,2004-07-13,False,True,False,False,False,False,False,False,3135
6164,13919,2650,2013-02-11,2004-07-13,False,True,False,False,False,False,False,False,3135
6165,13919,2600,2013-02-11,2004-07-13,False,True,False,False,False,False,False,False,3135
6166,13921,4800,2011-03-18,2001-02-26,False,True,False,False,False,False,False,False,3672
6167,13921,2700,2011-03-18,2001-02-26,False,True,False,False,False,False,False,False,3672
6168,13921,2600,2011-03-18,2001-02-26,False,True,False,False,False,False,False,False,3672
6169,13923,2700,2012-03-07,2004-03-27,False,False,False,False,False,True,False,False,2902
6170,13926,4800,2023-09-10,2001-04-05,False,True,False,False,False,False,False,False,8193
6171,13926,4100,2023-09-10,2001-04-05,False,True,False,False,False,False,False,False,8193
6172,13926,2900,2023-09-10,2001-04-05,False,True,False,False,False,False,False,False,8193
6173,13929,2700,2017-12-08,2001-08-10,False,True,False,False,False,False,False,False,5964
6174,13934,4900,2023-09-03,2001-04-24,False,False,False,False,False,True,False,False,8167
6175,13936,2900,2023-09-04,2001-04-24,False,True,False,False,False,False,False,False,8168
6176,13937,4800,2020-03-04,2001-02-15,False,True,False,False,False,False,False,False,6957
6177,13939,4800,2021-09-17,2001-01-19,False,True,False,False,False,False,False,False,7546
6178,13940,4800,2021-09-16,2001-01-31,False,True,False,False,False,False,False,False,7533
6179,13942,4580,2018-12-21,2001-03-05,False,False,False,False,True,False,False,False,6500
6180,13942,2600,2018-12-21,2001-03-05,False,False,False,False,True,False,False,False,6500
6181,13949,8200,2021-03-07,2001-03-28,False,True,False,False,False,False,False,False,7284
6182,13954,8400,2005-03-13,2002-01-11,False,True,False,False,False,False,False,False,1157
6183,13957,2200,2022-12-09,2002-01-06,False,False,False,False,False,False,True,False,7642
6184,13966,2700,2023-03-20,2001-02-24,False,True,False,False,False,False,False,False,8059
6185,13969,8200,2008-02-08,2001-05-19,False,False,False,False,False,False,True,False,2456
6186,13970,2630,2012-01-15,2001-03-07,False,True,False,False,False,False,False,False,3966
6187,13971,8200,2022-11-01,2001-02-22,False,False,False,False,False,False,False,True,7922
6188,13971,7700,2022-11-01,2001-02-22,False,False,False,False,False,False,False,True,7922
6189,13971,7400,2022-11-01,2001-02-22,False,False,False,False,False,False,False,True,7922
